model,fusion_alpha,ease_lambda,rp3_beta,rp3_topK,seed,bucket,n_users,NDCG@10,Recall@10,HitRate@10,NDCG@20,Recall@20,HitRate@20
Hybrid-Matrix,0.5,500,0.3,200,4,overall,6006,0.2985835824263356,0.1806113343905549,0.8211788211788211,0.2925958818652666,0.2561729744130984,0.8911088911088911
Hybrid-Matrix,0.5,500,0.3,200,4,q1,5939,0.31974245199262435,0.23376027621398238,0.8289274288600774,0.3266531735017275,0.33179293686425154,0.8989728910591008
Hybrid-Matrix,0.5,500,0.3,200,4,q2,4417,0.0011583461097214062,0.0020941815712021733,0.0029431741000679195,0.0021808646221882404,0.005807544278225736,0.008150328277111162
Hybrid-Matrix,0.5,500,0.3,200,4,q3,2931,0.00048667732322871314,0.001194131695667008,0.001364721937905152,0.0008870195445826605,0.002672580461730922,0.0030706243602865915
Hybrid-Matrix,0.5,500,0.3,200,4,q4,1676,0.00038452497781961463,0.0005966587112171838,0.0005966587112171838,0.00038452497781961463,0.0005966587112171838,0.0005966587112171838
Hybrid-Matrix,0.5,500,0.3,200,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.7,500,0.3,200,4,overall,6006,0.3230107823339645,0.19918963030108247,0.8466533466533467,0.3181699494022286,0.2827025952558166,0.9112554112554112
Hybrid-Matrix,0.7,500,0.3,200,4,q1,5939,0.34583307189691814,0.25746927723770724,0.8536790705505978,0.355081486653676,0.3646873471661683,0.9174945276982657
Hybrid-Matrix,0.7,500,0.3,200,4,q2,4417,0.002913022441021778,0.006609370555487829,0.009735114330993888,0.005330871662560894,0.01480002338616783,0.023318994792845823
Hybrid-Matrix,0.7,500,0.3,200,4,q3,2931,0.0012571806056951153,0.002757875582849994,0.0034118048447628795,0.0018381002830014938,0.00468635765462787,0.006482429205049471
Hybrid-Matrix,0.7,500,0.3,200,4,q4,1676,0.0005224617379037789,0.0005966587112171838,0.0005966587112171838,0.0008095976057408498,0.0015910898965791566,0.0017899761336515514
Hybrid-Matrix,0.7,500,0.3,200,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.3,500,0.6,200,4,overall,6006,0.32509693596319605,0.19787662331345365,0.844988344988345,0.32231040826909957,0.28522085341269743,0.9090909090909091
Hybrid-Matrix,0.3,500,0.6,200,4,q1,5939,0.345474219100335,0.2533942671298478,0.8486277151035528,0.3571832921177932,0.36598295506801826,0.9124431722512207
Hybrid-Matrix,0.3,500,0.6,200,4,q2,4417,0.0061840381074165125,0.012421586538634309,0.02082861670817297,0.008882000357604147,0.020895326719415467,0.03554448720851257
Hybrid-Matrix,0.3,500,0.6,200,4,q3,2931,0.0030585691541748787,0.005977157154229825,0.008188331627430911,0.004306536419610719,0.010094068333577032,0.016035482770385533
Hybrid-Matrix,0.3,500,0.6,200,4,q4,1676,0.001754193332859726,0.002784407319013524,0.0029832935560859188,0.002019843068733459,0.0036793953858392995,0.004176610978520286
Hybrid-Matrix,0.3,500,0.6,200,4,q5,710,0.0007042253521126761,0.0014084507042253522,0.0014084507042253522,0.0007042253521126761,0.0014084507042253522,0.0014084507042253522
Hybrid-Matrix,0.5,500,0.6,200,4,overall,6006,0.3381781689823664,0.207903633747791,0.8584748584748585,0.3363682493754688,0.3006592156845558,0.9187479187479187
Hybrid-Matrix,0.5,500,0.6,200,4,q1,5939,0.3591108934842529,0.26630705557948414,0.8614244822360667,0.3721347273144951,0.3838656728056598,0.9213672335410001
Hybrid-Matrix,0.5,500,0.6,200,4,q2,4417,0.007565413304109753,0.015164133026935832,0.027394158931401402,0.011417996559753703,0.0283043812022757,0.04618519357029658
Hybrid-Matrix,0.5,500,0.6,200,4,q3,2931,0.003233508077167879,0.006318337638706113,0.008529512111907198,0.004569770611548888,0.010486573587904191,0.017059024223814397
Hybrid-Matrix,0.5,500,0.6,200,4,q4,1676,0.0013899658401075687,0.0015910898965791566,0.0017899761336515514,0.002398353078404944,0.005270485282418456,0.0059665871121718375
Hybrid-Matrix,0.5,500,0.6,200,4,q5,710,0.0007042253521126761,0.0014084507042253522,0.0014084507042253522,0.0007042253521126761,0.0014084507042253522,0.0014084507042253522
Hybrid-Matrix,0.7,500,0.6,200,4,overall,6006,0.35362376470406853,0.21832436367325928,0.8711288711288712,0.35149264530183294,0.3150696270707117,0.9242424242424242
Hybrid-Matrix,0.7,500,0.6,200,4,q1,5939,0.37455975905692473,0.27945263925900804,0.8732109782791716,0.38760712923030816,0.40070927993061706,0.9255766964135377
Hybrid-Matrix,0.7,500,0.6,200,4,q2,4417,0.009690828197782761,0.018492992304402763,0.032374915100747116,0.015226450614355246,0.03610540505321856,0.06339144215530904
Hybrid-Matrix,0.7,500,0.6,200,4,q3,2931,0.003789914375593154,0.007603856964143557,0.010576595018764927,0.005536819361115938,0.013185961087701106,0.021494370522006142
Hybrid-Matrix,0.7,500,0.6,200,4,q4,1676,0.0013472330635049424,0.0021877486077963404,0.002386634844868735,0.00220196302556281,0.005270485282418456,0.0059665871121718375
Hybrid-Matrix,0.7,500,0.6,200,4,q5,710,0.0005017002635324256,0.0014084507042253522,0.0014084507042253522,0.0005017002635324256,0.0014084507042253522,0.0014084507042253522
